state_cd,route_cd,discontinued,DC_year,new_route_cd,replacement_route,replacement_year,original_route_cd,Flag,DC_reason
90,0045,NO,,,NO,,,,
90,0046,NO,,,NO,,,,
90,0047,NO,,,NO,,,,
90,0048,NO,,,NO,,,,
90,0049,NO,,,NO,,,,
90,0050,NO,,,NO,,,,
90,0051,NO,,,NO,,,,
90,0052,NO,,,NO,,,,
90,0053,NO,,,NO,,,,
90,0054,YES,2003,068,NO,,,,
90,0055,NO,,,NO,,,,
90,0056,YES,2010,072,NO,,,,
90,0057,YES,1991,065,NO,,,,
90,0058,NO,,,NO,,,,
90,0059,NO,,,NO,,,,
90,0060,NO,,,NO,,,,
90,0061,NO,,,NO,,,,
90,0062,NO,,,NO,,,,
90,0063,NO,,,YES,1976,031,,
90,0064,NO,,,YES,1976,035,,
90,0065,NO,,,YES,1991,057,,
90,0066,NO,,,YES,1991,029,,
90,0067,NO,,,YES,1997,033,,
90,0068,NO,,,YES,2003,054,,
90,0069,NO,,,YES,2003,036,,
90,0070,NO,,,YES,2009,022,,
90,0071,NO,,,YES,2010,004,,
90,0072,NO,,,YES,2010,056,,
90,0074,NO,,,YES,2020,034,,
91,0001,NO,,,NO,,,,
91,0003,NO,,,NO,,,,
91,0004,NO,,,NO,,,,
91,0005,NO,,,NO,,,,
91,0006,NO,,,NO,,,,
91,0007,NO,,,NO,,,,
91,0008,NO,,,NO,,,,
91,0009,YES,2000,139,NO,,,Survey Window was May 1-20,"start was adjusted by observers, reason not known"
91,0010,YES,1989,126,NO,,,Survey Window was May 1-20,
91,0011,YES,1984,124,NO,,,Survey Window was May 1-20,
91,0012,NO,,,NO,,,,
91,0013,NO,,,NO,,,,
91,0014,NO,,,NO,,,,
91,0015,NO,,,NO,,,,
91,0016,YES,2013,128,NO,,,Survey Window was May 1-20,
91,0017,YES,1975,122,NO,,,Survey Window was Apr 25-May 15,
91,0018,NO,,,NO,,,,
91,0019,NO,,,NO,,,,
91,0020,YES,2022,141,NO,,,Survey Window was Apr 25-May 15,"gated btwn stops 9 & 10, no other direction available to move the last few stops"
91,0021,YES,1994,138,NO,,,Survey Window was Apr 25-May 15,"unauthorized rte change, start moved 0.4 mi south of original intersection, retroactive rte change performed in March 2021-BR"
91,0022,YES,1982,123,NO,,,Survey Window was Apr 25-May 15,
91,0023,NO,,,NO,,,,
91,0024,NO,,,NO,,,,
91,0025,NO,,,NO,,,,
91,0026,NO,,,NO,,,,
91,0027,NO,,,NO,,,,
91,0028,NO,,,NO,,,,
91,0029,NO,,,NO,,,,
91,0030,NO,,,NO,,,,
91,0031,NO,,,NO,,,,
91,0032,NO,,,NO,,,,
91,0033,NO,,,NO,,,,
91,0034,NO,,,NO,,,,
91,0035,NO,,,NO,,,,
91,0036,NO,,,NO,,,,
91,0037,NO,,,NO,,,,
91,0038,NO,,,NO,,,,
91,0039,NO,,,NO,,,,
91,0040,NO,,,NO,,,,
91,0041,NO,,,NO,,,,
91,0042,NO,,,NO,,,,
91,0043,NO,,,NO,,,,
91,0044,NO,,,NO,,,,
91,0045,NO,,,NO,,,,
91,0046,NO,,,NO,,,,
91,0047,NO,,,NO,,,,
91,0048,NO,,,NO,,,,
91,0049,NO,,,NO,,,,
91,0050,NO,,,NO,,,,
91,0051,NO,,,NO,,,,
91,0052,NO,,,NO,,,,
91,0053,YES,2018,132,NO,,,Survey Window was Apr 25-May 15,
91,0054,NO,,,NO,,,,
91,0055,NO,,,NO,,,,
91,0056,NO,,,NO,,,,
91,0057,NO,,,NO,,,,
91,0058,NO,,,NO,,,,
91,0059,NO,,,NO,,,,
91,0060,YES,2022,140,NO,,,Survey Window was Apr 25-May 15,"safety, constant traffic and low shoulders along first half of rte"
91,0061,NO,,,NO,,,,
91,0062,NO,,,NO,,,,
91,0063,NO,,,NO,,,,
91,0064,NO,,,NO,,,,
91,0065,NO,,,NO,,,,
91,0066,NO,,,NO,,,,
91,0067,NO,,,NO,,,,
91,0068,NO,,,NO,,,,
91,0069,NO,,,NO,,,,
91,0070,NO,,,NO,,,,
91,0071,NO,,,NO,,,,
91,0072,NO,,,NO,,,,
91,0073,NO,,,NO,,,,
91,0074,NO,,,NO,,,,
91,0075,NO,,,NO,,,,
91,0076,YES,2013,129,NO,,,Survey Window was Apr 25-May 15,
91,0077,NO,,,NO,,,,
91,0078,NO,,,NO,,,,
91,0079,NO,,,NO,,,,
91,0080,NO,,,NO,,,,
91,0081,NO,,,NO,,,,
91,0082,YES,2018,130,NO,,,Survey Window was Apr 20-May 10,
91,0083,NO,,,NO,,,,
91,0084,NO,,,NO,,,,
91,0085,NO,,,NO,,,,
91,0086,NO,,,NO,,,,
91,0087,NO,,,NO,,,,
91,0088,NO,,,NO,,,,
91,0089,NO,,,NO,,,,
91,0090,NO,,,NO,,,,
91,0091,NO,,,NO,,,,
91,0092,NO,,,NO,,,,
91,0093,NO,,,NO,,,,
91,0094,NO,,,NO,,,,
91,0095,NO,,,NO,,,,
91,0096,NO,,,NO,,,,
91,0097,NO,,,NO,,,,
91,0098,NO,,,NO,,,,
91,0099,YES,2008,133,NO,,,Survey Window was Apr 20-May 10,
91,0100,NO,,,NO,,,,
91,0101,NO,,,NO,,,,
91,0102,NO,,,NO,,,,
91,0103,YES,1989,125,NO,,,Survey Window was Apr 20-May 10,
91,0104,NO,,,NO,,,,
91,0105,NO,,,NO,,,,
91,0106,NO,,,NO,,,,
91,0107,NO,,,NO,,,,
91,0108,NO,,,NO,,,,
91,0109,YES,2011,127,NO,,,Survey Window was Apr 20-May 10,
91,0110,NO,,,NO,,,never run,
91,0111,NO,,,NO,,,,
91,0112,NO,,,NO,,,,
91,0113,NO,,,NO,,,,
91,0114,NO,,,NO,,,,
91,0115,NO,,,NO,,,,
91,0116,NO,,,NO,,,,
91,0117,NO,,,NO,,,,
91,0118,NO,,,NO,,,,
91,0119,NO,,,NO,,,,
91,0120,NO,,,NO,,,,
91,0121,NO,,,NO,,,,
91,0122,NO,,,YES,1975,017,,
91,0123,NO,,,YES,1982,022,,
91,0124,NO,,,YES,1984,011,,
91,0125,NO,,,YES,1989,103,,
91,0126,NO,,,YES,1989,010,,
91,0127,NO,,,YES,2011,109,,
91,0128,NO,,,YES,2013,016,,
91,0129,NO,,,YES,2013,076,,
91,0130,NO,,,YES,2018,082,,
91,0131,NO,,,YES,2018,123,,
91,0132,NO,,,YES,2018,053,,
91,0133,NO,,,YES,2008,099,,
91,0134,NO,,,YES,2018,026,,
91,0135,NO,,,YES,2018,039,,
91,0136,YES,2019,118,YES,2017,118,Survey Window was Apr 20-May 10,"Rte 118 run wrong from 2010-2016, therefore created rte 136 just for those years and is now DC"
91,0137,YES,2019,125,YES,2015,125,Survey Window was Apr 20-May 10,"Rte 125 run wrong from 2015-2019, therefore created rte 137 just for those years and is now DC"
91,0138,NO,,,YES,1994,021,,"unauthorized rte change, start moved 0.4 mi south of original intersection, retroactive rte change performed in March 2021-BR"
91,0139,NO,,,YES,2000,009,,"retroactive rte change, start adjusted by obs for unknown reason"
91,0140,NO,,,YES,2022,060,,"safety, constant traffic and low shoulders along first half of rte"
91,0141,NO,,,YES,2022,020,,"gated btwn stops 9 & 10, no other direction available to move the last few stops"
