"","ID","step","angle","X","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"5355","AL-2022-21-2022",0,1.14882810096074,5460,"2022-05-16 14:00:00",-74.8420715,44.661644,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-16","AL",2022,"AL-2022-21","2022",-74.8420715,44.661644,0,136,63,5,1,"AL-2022-21-5-136",3
"5356","AL-2022-21-2022",0.15,-0.727301648360885,5461,"2022-05-18 10:00:00",-74.8421021,44.6616707,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-18","AL",2022,"AL-2022-21","2022",-74.8421021,44.6616707,0,138,65,5,1,"AL-2022-21-5-138",3
"5357","AL-2022-21-2022",NA,NA,5462,"2022-05-20 14:00:00",-74.8420258,44.6629753,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-20","AL",2022,"AL-2022-21","2022",-74.8420258,44.6629753,NA,140,67,5,1,"AL-2022-21-5-140",3
"3547","FL-2021-03-2021",0.08,NA,3652,"2021-01-31 12:00:00",-80.418396,26.8355713,"4g-",NA,"m","ad",41,"Primary step state: Stationary","12:00","2021-01-31","FL",2021,"FL-2021-03","2021",-80.418396,26.8355713,0,31,1,1,1,"FL-2021-03-1-31",1
"3548","FL-2021-03-2021",0.05,2.72082535860451,3653,"2021-02-06 12:00:00",-80.4190369,26.8351364,"4g-",NA,"m","ad",21,"Primary step state: Stationary","12:00","2021-02-06","FL",2021,"FL-2021-03","2021",-80.4190369,26.8351364,0,37,7,1,1,"FL-2021-03-1-37",1
"3549","FL-2021-03-2021",0.26,-2.71790868874653,3654,"2021-02-12 12:00:00",-80.4185486,26.8352375,"4g-",NA,"m","ad",14,"Primary step state: Stationary","12:00","2021-02-12","FL",2021,"FL-2021-03","2021",-80.4185486,26.8352375,0,43,13,1,1,"FL-2021-03-1-43",1
"3550","FL-2021-03-2021",0.48,-1.97062717295506,3655,"2021-02-15 12:00:00",-80.4206467,26.8338051,"4g-",NA,"m","ad",34,"Primary step state: Stationary","12:00","2021-02-15","FL",2021,"FL-2021-03","2021",-80.4206467,26.8338051,0,46,16,1,1,"FL-2021-03-1-46",1
"3551","FL-2021-03-2021",0.48,-3.07448499814324,3656,"2021-02-17 00:00:00",-80.4218521,26.838028,"4g-",NA,"m","ad",11,"Primary step state: Stationary","00:00","2021-02-17","FL",2021,"FL-2021-03","2021",-80.4218521,26.838028,0,48,18,1,1,"FL-2021-03-1-48",1
"3552","FL-2021-03-2021",0.48,3.14158075145808,3657,"2021-02-18 12:00:00",-80.4203415,26.8339081,"4g-",NA,"m","ad",-14,"Primary step state: Stationary","12:00","2021-02-18","FL",2021,"FL-2021-03","2021",-80.4203415,26.8339081,0,49,19,1,1,"FL-2021-03-1-49",1
"3553","FL-2021-03-2021",0.43,-2.744829567815,3658,"2021-02-20 00:00:00",-80.4218521,26.838028,"4g-",NA,"m","ad",13,"Primary step state: Stationary","00:00","2021-02-20","FL",2021,"FL-2021-03","2021",-80.4218521,26.838028,0,51,21,1,1,"FL-2021-03-1-51",1
"3554","FL-2021-03-2021",759.2,2.80602543999965,3659,"2021-02-21 12:00:00",-80.4190063,26.8350849,"4g-",NA,"m","ad",21,"Primary step state: Migratory (spring)","12:00","2021-02-21","FL",2021,"FL-2021-03","2021",-80.4190063,26.8350849,1,52,1,2,1,"FL-2021-03-2-52",2
"3555","FL-2021-03-2021",0.09,-3.07043176147167,3660,"2021-02-23 00:00:00",-83.4244232,33.165657,"4g-",NA,"m","ad",133,"Primary step state: Migratory (spring)","00:00","2021-02-23","FL",2021,"FL-2021-03","2021",-83.4244232,33.165657,0,54,3,2,1,"FL-2021-03-2-54",2
"3556","FL-2021-03-2021",0.11,1.58398220116426,3661,"2021-02-24 12:00:00",-83.4240112,33.1649399,"4g-",NA,"m","ad",135,"Primary step state: Migratory (spring)","12:00","2021-02-24","FL",2021,"FL-2021-03","2021",-83.4240112,33.1649399,0,55,4,2,1,"FL-2021-03-2-55",2
"3557","FL-2021-03-2021",0.13,2.5055303530376,3662,"2021-02-26 00:00:00",-83.4229126,33.1654015,"4g-",NA,"m","ad",132,"Primary step state: Migratory (spring)","00:00","2021-02-26","FL",2021,"FL-2021-03","2021",-83.4229126,33.1654015,0,57,6,2,1,"FL-2021-03-2-57",2
"3558","FL-2021-03-2021",330.84,-1.13070075537856,3663,"2021-02-27 12:00:00",-83.4243164,33.1656075,"4g-",NA,"m","ad",134,"Primary step state: Migratory (spring)","12:00","2021-02-27","FL",2021,"FL-2021-03","2021",-83.4243164,33.1656075,1,58,1,3,1,"FL-2021-03-3-58",2
"3559","FL-2021-03-2021",31.11,2.23693012954482,3664,"2021-03-01 00:00:00",-84.3937378,36.0382347,"4g-",NA,"m","ad",442,"Primary step state: Migratory (spring)","00:00","2021-03-01","FL",2021,"FL-2021-03","2021",-84.3937378,36.0382347,1,60,1,4,1,"FL-2021-03-4-60",2
"3560","FL-2021-03-2021",0.04,0.822420933667392,3665,"2021-03-02 12:00:00",-84.5985413,35.812748,"4g-",NA,"m","ad",220,"Primary step state: Migratory (spring)","12:00","2021-03-02","FL",2021,"FL-2021-03","2021",-84.5985413,35.812748,0,61,2,4,1,"FL-2021-03-4-61",2
"3561","FL-2021-03-2021",0.83,2.32247248088686,3666,"2021-03-04 00:00:00",-84.598465,35.8124161,"4g-",NA,"m","ad",241,"Primary step state: Migratory (spring)","00:00","2021-03-04","FL",2021,"FL-2021-03","2021",-84.598465,35.8124161,0,63,4,4,1,"FL-2021-03-4-63",2
"3562","FL-2021-03-2021",0.84,-3.12893867126051,3667,"2021-03-05 12:00:00",-84.5930099,35.8184586,"4g-",NA,"m","ad",31,"Primary step state: Migratory (spring)","12:00","2021-03-05","FL",2021,"FL-2021-03","2021",-84.5930099,35.8184586,0,64,5,4,1,"FL-2021-03-4-64",2
"3563","FL-2021-03-2021",279.35,-2.06946065202888,3668,"2021-03-07 00:00:00",-84.5984116,35.8123131,"4g-",NA,"m","ad",260,"Primary step state: Migratory (spring)","00:00","2021-03-07","FL",2021,"FL-2021-03","2021",-84.5984116,35.8123131,1,66,1,5,1,"FL-2021-03-5-66",2
"3564","FL-2021-03-2021",18.53,-0.823000430241838,3669,"2021-03-08 12:00:00",-85.9850388,38.0701561,"4g-",NA,"m","ad",200,"Primary step state: Migratory (spring)","12:00","2021-03-08","FL",2021,"FL-2021-03","2021",-85.9850388,38.0701561,1,67,1,6,1,"FL-2021-03-6-67",2
"3565","FL-2021-03-2021",0.15,-1.63262993599201,3670,"2021-03-10 00:00:00",-85.9080811,38.2256241,"4g-",NA,"m","ad",151,"Primary step state: Migratory (spring)","00:00","2021-03-10","FL",2021,"FL-2021-03","2021",-85.9080811,38.2256241,0,69,3,6,1,"FL-2021-03-6-69",2
"3566","FL-2021-03-2021",0.09,2.30908425176735,3671,"2021-03-11 12:00:00",-85.9065475,38.2250633,"4g-",NA,"m","ad",33,"Primary step state: Migratory (spring)","12:00","2021-03-11","FL",2021,"FL-2021-03","2021",-85.9065475,38.2250633,0,70,4,6,1,"FL-2021-03-6-70",2
"3567","FL-2021-03-2021",0.02,2.05531089120668,3672,"2021-03-13 00:00:00",-85.9068527,38.2258301,"4g-",NA,"m","ad",158,"Primary step state: Migratory (spring)","00:00","2021-03-13","FL",2021,"FL-2021-03","2021",-85.9068527,38.2258301,0,72,6,6,1,"FL-2021-03-6-72",2
"3568","FL-2021-03-2021",13.42,-2.18680236083288,3673,"2021-03-14 11:00:00",-85.9069824,38.2257271,"4g-",NA,"m","ad",192,"Primary step state: Migratory (spring)","12:00","2021-03-14","FL",2021,"FL-2021-03","2021",-85.9069824,38.2257271,0,73,7,6,1,"FL-2021-03-6-73",2
"3569","FL-2021-03-2021",44.19,-0.0646829822592143,3674,"2021-03-15 23:00:00",-85.9333725,38.3448448,"4g-",NA,"m","ad",556,"Primary step state: Migratory (spring)","00:00","2021-03-16","FL",2021,"FL-2021-03","2021",-85.9333725,38.3448448,1,75,1,7,1,"FL-2021-03-7-75",2
"3570","FL-2021-03-2021",0.73,-0.508317889623398,3675,"2021-03-17 11:00:00",-85.9881821,38.7405701,"4g-",NA,"m","ad",170,"Primary step state: Migratory (spring)","12:00","2021-03-17","FL",2021,"FL-2021-03","2021",-85.9881821,38.7405701,0,76,2,7,1,"FL-2021-03-7-76",2
"3571","FL-2021-03-2021",0.73,3.01651346362349,3676,"2021-03-18 23:00:00",-85.9849319,38.7465858,"4g-",NA,"m","ad",162,"Primary step state: Migratory (spring)","00:00","2021-03-19","FL",2021,"FL-2021-03","2021",-85.9849319,38.7465858,0,78,4,7,1,"FL-2021-03-7-78",2
"3572","FL-2021-03-2021",244.39,-2.61392928614325,3677,"2021-03-20 11:00:00",-85.9891586,38.7408752,"4g-",NA,"m","ad",33,"Primary step state: Migratory (spring)","12:00","2021-03-20","FL",2021,"FL-2021-03","2021",-85.9891586,38.7408752,1,79,1,8,1,"FL-2021-03-8-79",2
"3573","FL-2021-03-2021",362.21,-0.18529456027646,3678,"2021-03-21 23:00:00",-85.9958878,40.9419136,"4g-",NA,"m","ad",1206,"Primary step state: Migratory (spring)","00:00","2021-03-22","FL",2021,"FL-2021-03","2021",-85.9958878,40.9419136,1,81,1,9,1,"FL-2021-03-9-81",2
"3574","FL-2021-03-2021",29.35,1.42309086902872,3679,"2021-03-23 11:00:00",-85.1725922,44.1452675,"4g-",NA,"m","ad",355,"Primary step state: Migratory (spring)","12:00","2021-03-23","FL",2021,"FL-2021-03","2021",-85.1725922,44.1452675,1,82,1,10,1,"FL-2021-03-10-82",2
"3575","FL-2021-03-2021",1.47,-1.33089658926486,3680,"2021-03-24 23:00:00",-85.519989,44.2304878,"4g-",NA,"m","ad",395,"Primary step state: Stationary","00:00","2021-03-25","FL",2021,"FL-2021-03","2021",-85.519989,44.2304878,0,84,3,10,1,"FL-2021-03-10-84",3
"3576","FL-2021-03-2021",0.65,-2.501750259914,3681,"2021-03-26 11:00:00",-85.5183258,44.2436218,"4g-",NA,"m","ad",404,"Primary step state: Stationary","12:00","2021-03-26","FL",2021,"FL-2021-03","2021",-85.5183258,44.2436218,0,85,4,10,1,"FL-2021-03-10-85",3
"3577","FL-2021-03-2021",0.69,3.12105598255689,3682,"2021-03-27 23:00:00",-85.5140991,44.2386551,"4g-",NA,"m","ad",403,"Primary step state: Stationary","00:00","2021-03-28","FL",2021,"FL-2021-03","2021",-85.5140991,44.2386551,0,87,6,10,1,"FL-2021-03-10-87",3
"3578","FL-2021-03-2021",0.68,3.09331270471753,3683,"2021-03-29 11:00:00",-85.518425,44.2439804,"4g-",NA,"m","ad",351,"Primary step state: Stationary","12:00","2021-03-29","FL",2021,"FL-2021-03","2021",-85.518425,44.2439804,0,88,7,10,1,"FL-2021-03-10-88",3
"3579","FL-2021-03-2021",0.66,3.12494254169278,3684,"2021-03-30 23:00:00",-85.5145111,44.2385788,"4g-",NA,"m","ad",399,"Primary step state: Stationary","00:00","2021-03-31","FL",2021,"FL-2021-03","2021",-85.5145111,44.2385788,0,90,9,10,1,"FL-2021-03-10-90",3
"3580","FL-2021-03-2021",0.77,-2.85688438910542,3685,"2021-04-01 11:00:00",-85.5181961,44.2438774,"4g-",NA,"m","ad",68,"Primary step state: Stationary","12:00","2021-04-01","FL",2021,"FL-2021-03","2021",-85.5181961,44.2438774,0,91,10,10,1,"FL-2021-03-10-91",3
"3581","FL-2021-03-2021",0.05,2.67549634474924,3686,"2021-04-02 23:00:00",-85.5116196,44.2387848,"4g-",NA,"m","ad",397,"Primary step state: Stationary","00:00","2021-04-03","FL",2021,"FL-2021-03","2021",-85.5116196,44.2387848,0,93,12,10,1,"FL-2021-03-10-93",3
"3582","FL-2021-03-2021",0.06,-0.000174028804368525,3687,"2021-04-04 11:00:00",-85.511795,44.2392197,"4g-",NA,"m","ad",403,"Primary step state: Stationary","12:00","2021-04-04","FL",2021,"FL-2021-03","2021",-85.511795,44.2392197,0,94,13,10,1,"FL-2021-03-10-94",3
"3583","FL-2021-03-2021",0.01,-0.905333728265971,3688,"2021-04-08 23:00:00",-85.512001,44.2397308,"4g-",NA,"m","ad",377,"Primary step state: Stationary","00:00","2021-04-09","FL",2021,"FL-2021-03","2021",-85.512001,44.2397308,0,99,18,10,1,"FL-2021-03-10-99",3
"3584","FL-2021-03-2021",0,-0.94749504788519,3689,"2021-04-10 11:00:00",-85.5119476,44.2397842,"4g-",NA,"m","ad",400,"Primary step state: Stationary","12:00","2021-04-10","FL",2021,"FL-2021-03","2021",-85.5119476,44.2397842,0,100,19,10,1,"FL-2021-03-10-100",3
"3585","FL-2021-03-2021",0,3.14159237474767,3690,"2021-04-14 23:00:00",-85.5119247,44.2397842,"4g-",NA,"m","ad",398,"Primary step state: Stationary","00:00","2021-04-15","FL",2021,"FL-2021-03","2021",-85.5119247,44.2397842,0,105,24,10,1,"FL-2021-03-10-105",3
"3586","FL-2021-03-2021",0.18,-2.13968058345747,3691,"2021-04-17 23:00:00",-85.5119476,44.2397842,"4g-",NA,"m","ad",371,"Primary step state: Stationary","00:00","2021-04-18","FL",2021,"FL-2021-03","2021",-85.5119476,44.2397842,0,108,27,10,1,"FL-2021-03-10-108",3
"3587","FL-2021-03-2021",0.32,-2.7966323281036,3692,"2021-04-23 23:00:00",-85.5107193,44.2411652,"4g-",NA,"m","ad",34,"Primary step state: Stationary","00:00","2021-04-24","FL",2021,"FL-2021-03","2021",-85.5107193,44.2411652,0,114,33,10,1,"FL-2021-03-10-114",3
"3588","FL-2021-03-2021",NA,NA,3693,"2021-04-25 11:00:00",-85.5116196,44.2383232,"4g-",NA,"m","ad",34,"Primary step state: Stationary","12:00","2021-04-25","FL",2021,"FL-2021-03","2021",-85.5116196,44.2383232,NA,115,34,10,1,"FL-2021-03-10-115",3
"5358","FL-2022-05-2022",0.05,NA,5463,"2022-01-26 12:00:00",-80.4224625,26.8372612,"4g-",NA,"m","ad",13,NA,"12:00","2022-01-26","FL",2022,"FL-2022-05","2022",-80.4224625,26.8372612,0,26,1,1,1,"FL-2022-05-1-26",1
"5359","FL-2022-05-2022",0.03,2.39385809675235,5464,"2022-02-04 12:00:00",-80.4226456,26.8377209,"4g-",NA,"m","ad",15,NA,"12:00","2022-02-04","FL",2022,"FL-2022-05","2022",-80.4226456,26.8377209,0,35,10,1,1,"FL-2022-05-1-35",1
"5360","FL-2022-05-2022",0.01,-2.93305530592334,5465,"2022-02-13 12:00:00",-80.4227676,26.8374653,"4g-",NA,"m","ad",17,NA,"12:00","2022-02-13","FL",2022,"FL-2022-05","2022",-80.4227676,26.8374653,0,44,19,1,1,"FL-2022-05-1-44",1
"5361","FL-2022-05-2022",0.01,-1.66625683059142,5466,"2022-02-15 10:00:00",-80.4227448,26.8375683,"4g-",NA,"m","ad",9,NA,"10:00","2022-02-15","FL",2022,"FL-2022-05","2022",-80.4227448,26.8375683,0,46,21,1,1,"FL-2022-05-1-46",2
"5362","FL-2022-05-2022",0.12,0.455796463952426,5467,"2022-02-17 14:00:00",-80.4226456,26.8375416,"4g-",NA,"m","ad",14,NA,"14:00","2022-02-17","FL",2022,"FL-2022-05","2022",-80.4226456,26.8375416,0,48,23,1,1,"FL-2022-05-1-48",2
"5363","FL-2022-05-2022",631.42,1.89505325122397,5468,"2022-02-19 10:00:00",-80.4214401,26.8377209,"4g-",NA,"m","ad",24,NA,"10:00","2022-02-19","FL",2022,"FL-2022-05","2022",-80.4214401,26.8377209,1,50,1,2,1,"FL-2022-05-2-50",2
"5364","FL-2022-05-2022",0.32,-1.52446679802053,5469,"2022-02-25 14:00:00",-83.5485535,31.8329983,"4g-",NA,"m","ad",123,NA,"14:00","2022-02-25","FL",2022,"FL-2022-05","2022",-83.5485535,31.8329983,0,56,7,2,1,"FL-2022-05-2-56",2
"5365","FL-2022-05-2022",0,-2.73770822289159,5470,"2022-02-27 10:00:00",-83.5456161,31.8344841,"4g-",NA,"m","ad",121,NA,"10:00","2022-02-27","FL",2022,"FL-2022-05","2022",-83.5456161,31.8344841,0,58,9,2,1,"FL-2022-05-2-58",2
"5366","FL-2022-05-2022",0.81,2.27976781421567,5471,"2022-03-01 14:00:00",-83.545639,31.8344574,"4g-",NA,"m","ad",108,NA,"14:00","2022-03-01","FL",2022,"FL-2022-05","2022",-83.545639,31.8344574,0,60,11,2,1,"FL-2022-05-2-60",2
"5367","FL-2022-05-2022",517.44,2.02217034806954,5472,"2022-03-03 10:00:00",-83.5370865,31.8350201,"4g-",NA,"m","ad",114,NA,"10:00","2022-03-03","FL",2022,"FL-2022-05","2022",-83.5370865,31.8350201,1,62,1,3,1,"FL-2022-05-3-62",2
"5368","FL-2022-05-2022",0.1,-0.508619702811367,5473,"2022-03-05 14:00:00",-86.4219513,35.8315659,"4g-",NA,"m","ad",188,NA,"14:00","2022-03-05","FL",2022,"FL-2022-05","2022",-86.4219513,35.8315659,0,64,3,3,1,"FL-2022-05-3-64",2
"5369","FL-2022-05-2022",3.4,2.10322895849814,5474,"2022-03-07 10:00:00",-86.4219742,35.8325119,"4g-",NA,"m","ad",206,NA,"10:00","2022-03-07","FL",2022,"FL-2022-05","2022",-86.4219742,35.8325119,0,66,5,3,1,"FL-2022-05-3-66",2
"5370","FL-2022-05-2022",300.93,-1.88068836003559,5475,"2022-03-09 14:00:00",-86.4540024,35.8164368,"4g-",NA,"m","ad",193,NA,"14:00","2022-03-09","FL",2022,"FL-2022-05","2022",-86.4540024,35.8164368,1,68,1,4,1,"FL-2022-05-4-68",2
"5371","FL-2022-05-2022",0.6,-2.62059251494501,5476,"2022-03-11 10:00:00",-87.2806549,38.4460144,"4g-",NA,"m","ad",156,NA,"10:00","2022-03-11","FL",2022,"FL-2022-05","2022",-87.2806549,38.4460144,0,70,3,4,1,"FL-2022-05-4-70",2
"5372","FL-2022-05-2022",0.11,0.360057344047879,5477,"2022-03-13 14:00:00",-87.2758942,38.4421005,"4g-",NA,"m","ad",153,NA,"15:00","2022-03-13","FL",2022,"FL-2022-05","2022",-87.2758942,38.4421005,0,72,5,4,1,"FL-2022-05-4-72",2
"5373","FL-2022-05-2022",360.14,2.10855692247104,5478,"2022-03-15 10:00:00",-87.2747421,38.4416656,"4g-",NA,"m","ad",152,NA,"11:00","2022-03-15","FL",2022,"FL-2022-05","2022",-87.2747421,38.4416656,1,74,1,5,1,"FL-2022-05-5-74",2
"5374","FL-2022-05-2022",0.04,1.10195128141159,5479,"2022-03-17 14:00:00",-87.6643982,41.6712303,"4g-",NA,"m","ad",212,NA,"15:00","2022-03-17","FL",2022,"FL-2022-05","2022",-87.6643982,41.6712303,0,76,3,5,1,"FL-2022-05-5-76",2
"5375","FL-2022-05-2022",199.22,-0.602035432058913,5480,"2022-03-19 10:00:00",-87.6648331,41.67136,"4g-",NA,"m","ad",196,NA,"11:00","2022-03-19","FL",2022,"FL-2022-05","2022",-87.6648331,41.67136,1,78,1,6,1,"FL-2022-05-6-78",2
"5376","FL-2022-05-2022",0.27,-1.19649625294665,5481,"2022-03-27 10:00:00",-89.0278244,43.1534729,"4g-",NA,"m","ad",263,NA,"11:00","2022-03-27","FL",2022,"FL-2022-05","2022",-89.0278244,43.1534729,0,86,9,6,1,"FL-2022-05-6-86",2
"5377","FL-2022-05-2022",0.26,3.11686930995302,5482,"2022-03-29 14:00:00",-89.0259094,43.1554947,"4g-",NA,"m","ad",266,NA,"15:00","2022-03-29","FL",2022,"FL-2022-05","2022",-89.0259094,43.1554947,0,88,11,6,1,"FL-2022-05-6-88",2
"5378","FL-2022-05-2022",255.28,-2.3415899204112,5483,"2022-03-31 10:00:00",-89.0278244,43.1535759,"4g-",NA,"m","ad",265,NA,"11:00","2022-03-31","FL",2022,"FL-2022-05","2022",-89.0278244,43.1535759,1,90,1,7,1,"FL-2022-05-7-90",2
"5379","FL-2022-05-2022",61.54,0.734329044922769,5484,"2022-04-02 14:00:00",-89.5761566,45.4169731,"4g-",NA,"m","ad",510,NA,"15:00","2022-04-02","FL",2022,"FL-2022-05","2022",-89.5761566,45.4169731,1,92,1,8,1,"FL-2022-05-8-92",2
"5380","FL-2022-05-2022",0.14,2.41611724334988,5485,"2022-04-04 10:00:00",-90.1973877,45.7580414,"4g-",NA,"m","ad",437,NA,"11:00","2022-04-04","FL",2022,"FL-2022-05","2022",-90.1973877,45.7580414,0,94,3,8,1,"FL-2022-05-8-94",2
"5381","FL-2022-05-2022",0.03,1.2870053385688,5486,"2022-04-06 14:00:00",-90.1970596,45.7567635,"4g-",NA,"m","ad",493,NA,"15:00","2022-04-06","FL",2022,"FL-2022-05","2022",-90.1970596,45.7567635,0,96,5,8,1,"FL-2022-05-8-96",2
"5382","FL-2022-05-2022",236.9,2.41054691343977,5487,"2022-04-08 10:00:00",-90.196701,45.7567368,"4g-",NA,"m","ad",506,NA,"11:00","2022-04-08","FL",2022,"FL-2022-05","2022",-90.196701,45.7567368,1,98,1,9,1,"FL-2022-05-9-98",2
"5383","FL-2022-05-2022",0.03,-1.84389337631126,5488,"2022-04-10 14:00:00",-92.2952042,47.3205109,"4g-",NA,"m","ad",431,NA,"15:00","2022-04-10","FL",2022,"FL-2022-05","2022",-92.2952042,47.3205109,0,100,3,9,1,"FL-2022-05-9-100",2
"5384","FL-2022-05-2022",0.02,-2.73960518779284,5489,"2022-04-12 10:00:00",-92.294899,47.3206139,"4g-",NA,"m","ad",406,NA,"11:00","2022-04-12","FL",2022,"FL-2022-05","2022",-92.294899,47.3206139,0,102,5,9,1,"FL-2022-05-9-102",2
"5385","FL-2022-05-2022",0.42,-1.47801505935806,5490,"2022-04-14 14:00:00",-92.2950287,47.3205109,"4g-",NA,"m","ad",429,NA,"15:00","2022-04-14","FL",2022,"FL-2022-05","2022",-92.2950287,47.3205109,0,104,7,9,1,"FL-2022-05-9-104",2
"5386","FL-2022-05-2022",0.4,2.34443812521563,5491,"2022-04-16 10:00:00",-92.2995605,47.3226891,"4g-",NA,"m","ad",425,NA,"11:00","2022-04-16","FL",2022,"FL-2022-05","2022",-92.2995605,47.3226891,0,106,9,9,1,"FL-2022-05-9-106",2
"5387","FL-2022-05-2022",0.29,1.90714869225912,5492,"2022-04-18 14:00:00",-92.2987366,47.3191795,"4g-",NA,"m","ad",433,NA,"15:00","2022-04-18","FL",2022,"FL-2022-05","2022",-92.2987366,47.3191795,0,108,11,9,1,"FL-2022-05-9-108",2
"5388","FL-2022-05-2022",0.04,0.0145078654039651,5493,"2022-04-20 10:00:00",-92.2953873,47.3204079,"4g-",NA,"m","ad",418,NA,"11:00","2022-04-20","FL",2022,"FL-2022-05","2022",-92.2953873,47.3204079,0,110,13,9,1,"FL-2022-05-9-110",2
"5389","FL-2022-05-2022",173.86,1.18886331065861,5494,"2022-04-22 14:00:00",-92.2949753,47.3205643,"4g-",NA,"m","ad",424,NA,"15:00","2022-04-22","FL",2022,"FL-2022-05","2022",-92.2949753,47.3205643,1,112,1,10,1,"FL-2022-05-10-112",2
"5390","FL-2022-05-2022",133.15,-2.79798007377275,5495,"2022-04-24 10:00:00",-92.5956497,48.8711281,"4g-",NA,"m","ad",32,NA,"11:00","2022-04-24","FL",2022,"FL-2022-05","2022",-92.5956497,48.8711281,1,114,1,11,1,"FL-2022-05-11-114",2
"5391","FL-2022-05-2022",0.19,-0.251899187636321,5496,"2022-04-26 14:00:00",-91.7893524,47.8011017,"4g-",NA,"m","ad",456,NA,"15:00","2022-04-26","FL",2022,"FL-2022-05","2022",-91.7893524,47.8011017,0,116,3,11,1,"FL-2022-05-11-116",2
"5392","FL-2022-05-2022",130.99,-2.95327616166421,5497,"2022-04-28 10:00:00",-91.7888107,47.7994614,"4g-",NA,"m","ad",458,NA,"11:00","2022-04-28","FL",2022,"FL-2022-05","2022",-91.7888107,47.7994614,1,118,1,12,1,"FL-2022-05-12-118",2
"5393","FL-2022-05-2022",0.06,0.935893887016877,5498,"2022-05-02 10:00:00",-92.4961395,48.8789635,"4g-",NA,"m","ad",368,NA,"11:00","2022-05-02","FL",2022,"FL-2022-05","2022",-92.4961395,48.8789635,0,122,5,12,1,"FL-2022-05-12-122",3
"5394","FL-2022-05-2022",0.01,0.227642691512946,5499,"2022-05-04 14:00:00",-92.4969635,48.8790894,"4g-",NA,"m","ad",338,NA,"15:00","2022-05-04","FL",2022,"FL-2022-05","2022",-92.4969635,48.8790894,0,124,7,12,1,"FL-2022-05-12-124",3
"5395","FL-2022-05-2022",0.07,2.77367534762879,5500,"2022-05-06 10:00:00",-92.4971161,48.8790894,"4g-",NA,"m","ad",348,NA,"11:00","2022-05-06","FL",2022,"FL-2022-05","2022",-92.4971161,48.8790894,0,126,9,12,1,"FL-2022-05-12-126",3
"5396","FL-2022-05-2022",0.01,-2.28588769090176,5501,"2022-05-08 14:00:00",-92.4962158,48.8788605,"4g-",NA,"m","ad",375,NA,"15:00","2022-05-08","FL",2022,"FL-2022-05","2022",-92.4962158,48.8788605,0,128,11,12,1,"FL-2022-05-12-128",3
"5397","FL-2022-05-2022",0.18,-1.04436472466676,5502,"2022-05-10 10:00:00",-92.4962921,48.8788338,"4g-",NA,"m","ad",268,NA,"11:00","2022-05-10","FL",2022,"FL-2022-05","2022",-92.4962921,48.8788338,0,130,13,12,1,"FL-2022-05-12-130",3
"5398","FL-2022-05-2022",0.2,-3.10100793040124,5503,"2022-05-12 14:00:00",-92.4984207,48.8797073,"4g-",NA,"m","ad",32,NA,"15:00","2022-05-12","FL",2022,"FL-2022-05","2022",-92.4984207,48.8797073,0,132,15,12,1,"FL-2022-05-12-132",3
"5399","FL-2022-05-2022",0.04,-0.904320531525266,5504,"2022-05-14 10:00:00",-92.4960861,48.8788338,"4g-",NA,"m","ad",372,NA,"11:00","2022-05-14","FL",2022,"FL-2022-05","2022",-92.4960861,48.8788338,0,134,17,12,1,"FL-2022-05-12-134",3
"5400","FL-2022-05-2022",0.04,-2.29032052535466,5505,"2022-05-16 14:00:00",-92.4960098,48.8785019,"4g-",NA,"m","ad",354,NA,"15:00","2022-05-16","FL",2022,"FL-2022-05","2022",-92.4960098,48.8785019,0,136,19,12,1,"FL-2022-05-12-136",3
"5401","FL-2022-05-2022",NA,NA,5506,"2022-05-18 10:00:00",-92.4964981,48.8787079,"4g-",NA,"m","ad",341,NA,"11:00","2022-05-18","FL",2022,"FL-2022-05","2022",-92.4964981,48.8787079,NA,138,21,12,1,"FL-2022-05-12-138",3
"5402","FL-2022-06-2022",0.01,NA,5507,"2022-02-04 12:00:00",-80.3101807,26.8454266,"4g-",NA,"m","juv",14,NA,"12:00","2022-02-04","FL",2022,"FL-2022-06","2022",-80.3101807,26.8454266,0,35,1,1,1,"FL-2022-06-1-35",1
"5403","FL-2022-06-2022",0.59,-1.97777117849059,5508,"2022-02-13 12:00:00",-80.3102875,26.8453751,"4g-",NA,"m","juv",29,NA,"12:00","2022-02-13","FL",2022,"FL-2022-06","2022",-80.3102875,26.8453751,0,44,10,1,1,"FL-2022-06-1-44",1
"5404","FL-2022-06-2022",807.64,-0.0861499904166423,5509,"2022-02-15 10:00:00",-80.3107986,26.8506756,"4g-",NA,"m","juv",12,NA,"10:00","2022-02-15","FL",2022,"FL-2022-06","2022",-80.3107986,26.8506756,1,46,1,2,1,"FL-2022-06-2-46",2
"5405","FL-2022-06-2022",433.88,-0.989518431164565,5510,"2022-02-17 14:00:00",-80.3118973,34.1357193,"4g-",NA,"m","juv",83,NA,"14:00","2022-02-17","FL",2022,"FL-2022-06","2022",-80.3118973,34.1357193,1,48,1,3,1,"FL-2022-06-3-48",2
