"","ID","time","lon","lat","tagtype","schedule","sex","age","altitude","migstage","t","date","m.state","m.year"
"5456","AL-2022-21",2022-05-06 10:00:00,-74.8423538,44.662056,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-06","AL","2022"
"5457","AL-2022-21",2022-05-08 14:00:00,-74.8423843,44.6620026,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-08","AL","2022"
"5458","AL-2022-21",2022-05-10 10:00:00,-74.8421783,44.66185,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-10","AL","2022"
"5459","AL-2022-21",2022-05-14 10:00:00,-74.8421249,44.6615677,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-14","AL","2022"
"5460","AL-2022-21",2022-05-16 14:00:00,-74.8420715,44.661644,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-16","AL","2022"
"5461","AL-2022-21",2022-05-18 10:00:00,-74.8421021,44.6616707,"?g-",NA,"m","ad",NA,NA,"11:00","2022-05-18","AL","2022"
"5462","AL-2022-21",2022-05-20 14:00:00,-74.8420258,44.6629753,"?g-",NA,"m","ad",NA,NA,"15:00","2022-05-20","AL","2022"
"5463","FL-2022-05",2022-01-26 12:00:00,-80.4224625,26.8372612,"4g-",NA,"m","ad",13,NA,"12:00","2022-01-26","FL","2022"
"5464","FL-2022-05",2022-02-04 12:00:00,-80.4226456,26.8377209,"4g-",NA,"m","ad",15,NA,"12:00","2022-02-04","FL","2022"
"5465","FL-2022-05",2022-02-13 12:00:00,-80.4227676,26.8374653,"4g-",NA,"m","ad",17,NA,"12:00","2022-02-13","FL","2022"
"5466","FL-2022-05",2022-02-15 10:00:00,-80.4227448,26.8375683,"4g-",NA,"m","ad",9,NA,"10:00","2022-02-15","FL","2022"
"5467","FL-2022-05",2022-02-17 14:00:00,-80.4226456,26.8375416,"4g-",NA,"m","ad",14,NA,"14:00","2022-02-17","FL","2022"
"5468","FL-2022-05",2022-02-19 10:00:00,-80.4214401,26.8377209,"4g-",NA,"m","ad",24,NA,"10:00","2022-02-19","FL","2022"
"5469","FL-2022-05",2022-02-25 14:00:00,-83.5485535,31.8329983,"4g-",NA,"m","ad",123,NA,"14:00","2022-02-25","FL","2022"
"5470","FL-2022-05",2022-02-27 10:00:00,-83.5456161,31.8344841,"4g-",NA,"m","ad",121,NA,"10:00","2022-02-27","FL","2022"
"5471","FL-2022-05",2022-03-01 14:00:00,-83.545639,31.8344574,"4g-",NA,"m","ad",108,NA,"14:00","2022-03-01","FL","2022"
"5472","FL-2022-05",2022-03-03 10:00:00,-83.5370865,31.8350201,"4g-",NA,"m","ad",114,NA,"10:00","2022-03-03","FL","2022"
"5473","FL-2022-05",2022-03-05 14:00:00,-86.4219513,35.8315659,"4g-",NA,"m","ad",188,NA,"14:00","2022-03-05","FL","2022"
"5474","FL-2022-05",2022-03-07 10:00:00,-86.4219742,35.8325119,"4g-",NA,"m","ad",206,NA,"10:00","2022-03-07","FL","2022"
"5475","FL-2022-05",2022-03-09 14:00:00,-86.4540024,35.8164368,"4g-",NA,"m","ad",193,NA,"14:00","2022-03-09","FL","2022"
"5476","FL-2022-05",2022-03-11 10:00:00,-87.2806549,38.4460144,"4g-",NA,"m","ad",156,NA,"10:00","2022-03-11","FL","2022"
"5477","FL-2022-05",2022-03-13 14:00:00,-87.2758942,38.4421005,"4g-",NA,"m","ad",153,NA,"15:00","2022-03-13","FL","2022"
"5478","FL-2022-05",2022-03-15 10:00:00,-87.2747421,38.4416656,"4g-",NA,"m","ad",152,NA,"11:00","2022-03-15","FL","2022"
"5479","FL-2022-05",2022-03-17 14:00:00,-87.6643982,41.6712303,"4g-",NA,"m","ad",212,NA,"15:00","2022-03-17","FL","2022"
"5480","FL-2022-05",2022-03-19 10:00:00,-87.6648331,41.67136,"4g-",NA,"m","ad",196,NA,"11:00","2022-03-19","FL","2022"
"5481","FL-2022-05",2022-03-27 10:00:00,-89.0278244,43.1534729,"4g-",NA,"m","ad",263,NA,"11:00","2022-03-27","FL","2022"
"5482","FL-2022-05",2022-03-29 14:00:00,-89.0259094,43.1554947,"4g-",NA,"m","ad",266,NA,"15:00","2022-03-29","FL","2022"
"5483","FL-2022-05",2022-03-31 10:00:00,-89.0278244,43.1535759,"4g-",NA,"m","ad",265,NA,"11:00","2022-03-31","FL","2022"
"5484","FL-2022-05",2022-04-02 14:00:00,-89.5761566,45.4169731,"4g-",NA,"m","ad",510,NA,"15:00","2022-04-02","FL","2022"
"5485","FL-2022-05",2022-04-04 10:00:00,-90.1973877,45.7580414,"4g-",NA,"m","ad",437,NA,"11:00","2022-04-04","FL","2022"
"5486","FL-2022-05",2022-04-06 14:00:00,-90.1970596,45.7567635,"4g-",NA,"m","ad",493,NA,"15:00","2022-04-06","FL","2022"
"5487","FL-2022-05",2022-04-08 10:00:00,-90.196701,45.7567368,"4g-",NA,"m","ad",506,NA,"11:00","2022-04-08","FL","2022"
"5488","FL-2022-05",2022-04-10 14:00:00,-92.2952042,47.3205109,"4g-",NA,"m","ad",431,NA,"15:00","2022-04-10","FL","2022"
"5489","FL-2022-05",2022-04-12 10:00:00,-92.294899,47.3206139,"4g-",NA,"m","ad",406,NA,"11:00","2022-04-12","FL","2022"
"5490","FL-2022-05",2022-04-14 14:00:00,-92.2950287,47.3205109,"4g-",NA,"m","ad",429,NA,"15:00","2022-04-14","FL","2022"
"5491","FL-2022-05",2022-04-16 10:00:00,-92.2995605,47.3226891,"4g-",NA,"m","ad",425,NA,"11:00","2022-04-16","FL","2022"
"5492","FL-2022-05",2022-04-18 14:00:00,-92.2987366,47.3191795,"4g-",NA,"m","ad",433,NA,"15:00","2022-04-18","FL","2022"
"5493","FL-2022-05",2022-04-20 10:00:00,-92.2953873,47.3204079,"4g-",NA,"m","ad",418,NA,"11:00","2022-04-20","FL","2022"
"5494","FL-2022-05",2022-04-22 14:00:00,-92.2949753,47.3205643,"4g-",NA,"m","ad",424,NA,"15:00","2022-04-22","FL","2022"
"5495","FL-2022-05",2022-04-24 10:00:00,-92.5956497,48.8711281,"4g-",NA,"m","ad",32,NA,"11:00","2022-04-24","FL","2022"
"5496","FL-2022-05",2022-04-26 14:00:00,-91.7893524,47.8011017,"4g-",NA,"m","ad",456,NA,"15:00","2022-04-26","FL","2022"
"5497","FL-2022-05",2022-04-28 10:00:00,-91.7888107,47.7994614,"4g-",NA,"m","ad",458,NA,"11:00","2022-04-28","FL","2022"
"5498","FL-2022-05",2022-05-02 10:00:00,-92.4961395,48.8789635,"4g-",NA,"m","ad",368,NA,"11:00","2022-05-02","FL","2022"
"5499","FL-2022-05",2022-05-04 14:00:00,-92.4969635,48.8790894,"4g-",NA,"m","ad",338,NA,"15:00","2022-05-04","FL","2022"
"5500","FL-2022-05",2022-05-06 10:00:00,-92.4971161,48.8790894,"4g-",NA,"m","ad",348,NA,"11:00","2022-05-06","FL","2022"
"5501","FL-2022-05",2022-05-08 14:00:00,-92.4962158,48.8788605,"4g-",NA,"m","ad",375,NA,"15:00","2022-05-08","FL","2022"
"5502","FL-2022-05",2022-05-10 10:00:00,-92.4962921,48.8788338,"4g-",NA,"m","ad",268,NA,"11:00","2022-05-10","FL","2022"
"5503","FL-2022-05",2022-05-12 14:00:00,-92.4984207,48.8797073,"4g-",NA,"m","ad",32,NA,"15:00","2022-05-12","FL","2022"
"5504","FL-2022-05",2022-05-14 10:00:00,-92.4960861,48.8788338,"4g-",NA,"m","ad",372,NA,"11:00","2022-05-14","FL","2022"
"5505","FL-2022-05",2022-05-16 14:00:00,-92.4960098,48.8785019,"4g-",NA,"m","ad",354,NA,"15:00","2022-05-16","FL","2022"
"5506","FL-2022-05",2022-05-18 10:00:00,-92.4964981,48.8787079,"4g-",NA,"m","ad",341,NA,"11:00","2022-05-18","FL","2022"
"5507","FL-2022-06",2022-02-04 12:00:00,-80.3101807,26.8454266,"4g-",NA,"m","juv",14,NA,"12:00","2022-02-04","FL","2022"
"5508","FL-2022-06",2022-02-13 12:00:00,-80.3102875,26.8453751,"4g-",NA,"m","juv",29,NA,"12:00","2022-02-13","FL","2022"
"5509","FL-2022-06",2022-02-15 10:00:00,-80.3107986,26.8506756,"4g-",NA,"m","juv",12,NA,"10:00","2022-02-15","FL","2022"
"5510","FL-2022-06",2022-02-17 14:00:00,-80.3118973,34.1357193,"4g-",NA,"m","juv",83,NA,"14:00","2022-02-17","FL","2022"
"5511","FL-2022-06",2022-02-19 10:00:00,-76.2790527,36.2178192,"4g-",NA,"m","juv",-8,NA,"10:00","2022-02-19","FL","2022"
"5512","FL-2022-06",2022-02-21 14:00:00,-76.2224274,35.8615685,"4g-",NA,"m","juv",1,NA,"14:00","2022-02-21","FL","2022"
"5513","FL-2022-06",2022-02-23 10:00:00,-76.2227554,35.8615417,"4g-",NA,"m","juv",9,NA,"10:00","2022-02-23","FL","2022"
"5514","FL-2022-06",2022-02-25 14:00:00,-76.2224503,35.861618,"4g-",NA,"m","juv",7,NA,"14:00","2022-02-25","FL","2022"
"5515","FL-2022-06",2022-02-27 10:00:00,-76.2225037,35.8616714,"4g-",NA,"m","juv",-38,NA,"10:00","2022-02-27","FL","2022"
"5516","FL-2022-06",2022-03-01 14:00:00,-76.2226563,35.8616447,"4g-",NA,"m","juv",4,NA,"14:00","2022-03-01","FL","2022"
"5517","FL-2022-06",2022-03-03 10:00:00,-76.2224731,35.8617973,"4g-",NA,"m","juv",-1,NA,"10:00","2022-03-03","FL","2022"
"5518","FL-2022-06",2022-03-05 14:00:00,-76.22258,35.8615685,"4g-",NA,"m","juv",2,NA,"14:00","2022-03-05","FL","2022"
"5519","FL-2022-06",2022-03-07 10:00:00,-76.2225571,35.862133,"4g-",NA,"m","juv",35,NA,"10:00","2022-03-07","FL","2022"
"5520","FL-2022-06",2022-03-09 14:00:00,-76.2226791,35.8615685,"4g-",NA,"m","juv",14,NA,"14:00","2022-03-09","FL","2022"
"5521","FL-2022-06",2022-03-11 10:00:00,-76.2226563,35.861515,"4g-",NA,"m","juv",3,NA,"10:00","2022-03-11","FL","2022"
"5522","FL-2022-06",2022-03-13 14:00:00,-76.2226334,35.8611069,"4g-",NA,"m","juv",0,NA,"15:00","2022-03-13","FL","2022"
"5523","FL-2022-06",2022-03-15 10:00:00,-73.7527924,41.6476784,"4g-",NA,"m","juv",148,NA,"11:00","2022-03-15","FL","2022"
"5524","FL-2022-06",2022-03-17 14:00:00,-73.7615204,41.6438675,"4g-",NA,"m","juv",107,NA,"15:00","2022-03-17","FL","2022"
"5525","FL-2022-06",2022-03-19 10:00:00,-73.7615738,41.6434288,"4g-",NA,"m","juv",114,NA,"11:00","2022-03-19","FL","2022"
"5526","FL-2022-06",2022-03-21 14:00:00,-73.7615738,41.6437111,"4g-",NA,"m","juv",122,NA,"15:00","2022-03-21","FL","2022"
"5527","FL-2022-06",2022-03-23 10:00:00,-73.7611618,41.6439667,"4g-",NA,"m","juv",111,NA,"11:00","2022-03-23","FL","2022"
"5528","FL-2022-06",2022-03-25 14:00:00,-73.7611923,41.6439934,"4g-",NA,"m","juv",119,NA,"15:00","2022-03-25","FL","2022"
"5529","FL-2022-06",2022-03-27 10:00:00,-73.7612381,41.6419449,"4g-",NA,"m","juv",166,NA,"11:00","2022-03-27","FL","2022"
"5530","FL-2022-06",2022-03-29 14:00:00,-73.7611618,41.6419182,"4g-",NA,"m","juv",83,NA,"15:00","2022-03-29","FL","2022"
"5531","FL-2022-06",2022-03-31 10:00:00,-73.7610092,41.6419182,"4g-",NA,"m","juv",119,NA,"11:00","2022-03-31","FL","2022"
"5532","FL-2022-06",2022-04-02 14:00:00,-73.7603226,41.6423569,"4g-",NA,"m","juv",109,NA,"15:00","2022-04-02","FL","2022"
"5533","FL-2022-06",2022-04-04 10:00:00,-73.7603989,41.6422768,"4g-",NA,"m","juv",122,NA,"11:00","2022-04-04","FL","2022"
"5534","FL-2022-06",2022-04-06 14:00:00,-73.7603683,41.6422539,"4g-",NA,"m","juv",131,NA,"15:00","2022-04-06","FL","2022"
"5535","FL-2022-06",2022-04-08 10:00:00,-73.7589111,41.6414833,"4g-",NA,"m","juv",143,NA,"11:00","2022-04-08","FL","2022"
"5536","FL-2022-06",2022-04-10 14:00:00,-67.9962997,45.6904335,"4g-",NA,"m","juv",152,NA,"15:00","2022-04-10","FL","2022"
"5537","FL-2022-06",2022-04-12 10:00:00,-67.9969406,45.6871033,"4g-",NA,"m","juv",132,NA,"11:00","2022-04-12","FL","2022"
"5538","FL-2022-06",2022-04-14 14:00:00,-63.9415436,46.5295486,"4g-",NA,"m","juv",48,NA,"15:00","2022-04-14","FL","2022"
"5539","FL-2022-06",2022-04-18 14:00:00,-62.8944244,46.419445,"4g-",NA,"m","juv",12,NA,"15:00","2022-04-18","FL","2022"
"5540","FL-2022-06",2022-04-20 10:00:00,-62.894989,46.4190598,"4g-",NA,"m","juv",18,NA,"11:00","2022-04-20","FL","2022"
"5541","FL-2022-06",2022-04-22 14:00:00,-62.8918152,46.4169617,"4g-",NA,"m","juv",18,NA,"15:00","2022-04-22","FL","2022"
"5542","FL-2022-06",2022-04-24 10:00:00,-62.8919678,46.416935,"4g-",NA,"m","juv",21,NA,"11:00","2022-04-24","FL","2022"
"5543","FL-2022-06",2022-04-30 14:00:00,-62.8921204,46.4173698,"4g-",NA,"m","juv",38,NA,"15:00","2022-04-30","FL","2022"
"5544","FL-2022-06",2022-05-02 10:00:00,-62.8919411,46.417141,"4g-",NA,"m","juv",21,NA,"11:00","2022-05-02","FL","2022"
"5545","FL-2022-06",2022-05-04 14:00:00,-62.8919411,46.417038,"4g-",NA,"m","juv",22,NA,"15:00","2022-05-04","FL","2022"
"5546","FL-2022-06",2022-05-06 10:00:00,-62.8945007,46.4186745,"4g-",NA,"m","juv",-13,NA,"11:00","2022-05-06","FL","2022"
"5547","FL-2022-06",2022-05-08 14:00:00,-62.8920441,46.4166794,"4g-",NA,"m","juv",24,NA,"15:00","2022-05-08","FL","2022"
"5548","FL-2022-06",2022-05-10 10:00:00,-62.8918152,46.4170876,"4g-",NA,"m","juv",0,NA,"11:00","2022-05-10","FL","2022"
"5549","FL-2022-06",2022-05-12 14:00:00,-62.8921471,46.4172401,"4g-",NA,"m","juv",18,NA,"15:00","2022-05-12","FL","2022"
"5550","FL-2022-06",2022-05-14 10:00:00,-62.8921967,46.4175224,"4g-",NA,"m","juv",26,NA,"11:00","2022-05-14","FL","2022"
"5551","FL-2022-06",2022-05-16 14:00:00,-62.8921471,46.4175224,"4g-",NA,"m","juv",22,NA,"15:00","2022-05-16","FL","2022"
"5552","FL-2022-06",2022-05-18 10:00:00,-62.8919411,46.4172935,"4g-",NA,"m","juv",32,NA,"11:00","2022-05-18","FL","2022"
"5553","FL-2022-06",2022-05-20 14:00:00,-62.8918419,46.4171638,"4g-",NA,"m","juv",18,NA,"15:00","2022-05-20","FL","2022"
"5554","FL-2022-06",2022-05-27 11:00:00,-62.8918648,46.416935,"4g-",NA,"m","juv",23,NA,"12:00","2022-05-27","FL","2022"
"5555","FL-2022-06",2022-06-03 11:00:00,-62.895195,46.4172935,"4g-",NA,"m","juv",3,NA,"12:00","2022-06-03","FL","2022"
"5556","FL-2022-06",2022-06-10 11:00:00,-62.8918915,46.4170113,"4g-",NA,"m","juv",18,NA,"12:00","2022-06-10","FL","2022"
"5557","FL-2022-07",2022-02-04 12:00:00,-80.4242554,26.8365688,"4g-",NA,"m","juv",22,NA,"12:00","2022-02-04","FL","2022"
"5558","FL-2022-07",2022-02-13 12:00:00,-80.428299,26.8347015,"4g-",NA,"m","juv",32,NA,"12:00","2022-02-13","FL","2022"
"5559","FL-2022-07",2022-02-15 10:00:00,-80.4212341,26.8357754,"4g-",NA,"m","juv",4,NA,"10:00","2022-02-15","FL","2022"
"5560","FL-2022-07",2022-02-17 14:00:00,-80.4246368,26.8367996,"4g-",NA,"m","juv",32,NA,"14:00","2022-02-17","FL","2022"
"5561","FL-2022-07",2022-02-19 10:00:00,-80.424614,26.8365192,"4g-",NA,"m","juv",14,NA,"10:00","2022-02-19","FL","2022"
"5562","FL-2022-07",2022-02-21 14:00:00,-80.424614,26.8366203,"4g-",NA,"m","juv",17,NA,"14:00","2022-02-21","FL","2022"
"5563","FL-2022-07",2022-02-23 10:00:00,-80.4210587,26.8358021,"4g-",NA,"m","juv",1,NA,"10:00","2022-02-23","FL","2022"
"5564","FL-2022-07",2022-02-25 14:00:00,-80.4258957,26.8369274,"4g-",NA,"m","juv",26,NA,"14:00","2022-02-25","FL","2022"
"5565","FL-2022-07",2022-02-27 10:00:00,-80.4254837,26.8369789,"4g-",NA,"m","juv",-2,NA,"10:00","2022-02-27","FL","2022"
"5566","FL-2022-07",2022-03-01 14:00:00,-80.4244843,26.8333702,"4g-",NA,"m","juv",8,NA,"14:00","2022-03-01","FL","2022"
"5567","FL-2022-07",2022-03-03 10:00:00,-80.4242325,26.836544,"4g-",NA,"m","juv",12,NA,"10:00","2022-03-03","FL","2022"
"5568","FL-2022-07",2022-03-05 14:00:00,-80.4272537,26.8317318,"4g-",NA,"m","juv",29,NA,"14:00","2022-03-05","FL","2022"
"5569","FL-2022-07",2022-03-07 10:00:00,-82.3916168,35.5356293,"4g-",NA,"m","juv",682,NA,"10:00","2022-03-07","FL","2022"
"5570","FL-2022-07",2022-03-09 14:00:00,-82.3889542,35.5378036,"4g-",NA,"m","juv",701,NA,"14:00","2022-03-09","FL","2022"
"5571","FL-2022-07",2022-03-13 14:00:00,-82.3921051,35.5407753,"4g-",NA,"m","juv",730,NA,"15:00","2022-03-13","FL","2022"
"5572","FL-2022-07",2022-03-15 10:00:00,-82.3774109,35.5323257,"4g-",NA,"m","juv",755,NA,"11:00","2022-03-15","FL","2022"
"5573","FL-2022-07",2022-03-17 14:00:00,-82.5130386,38.1844864,"4g-",NA,"m","juv",345,NA,"15:00","2022-03-17","FL","2022"
"5574","FL-2022-07",2022-03-19 10:00:00,-82.5242996,38.1919365,"4g-",NA,"m","juv",300,NA,"11:00","2022-03-19","FL","2022"
"5575","FL-2022-07",2022-03-21 14:00:00,-82.51931,38.1965942,"4g-",NA,"m","juv",277,NA,"15:00","2022-03-21","FL","2022"
"5576","FL-2022-07",2022-03-23 10:00:00,-82.5132675,38.1842575,"4g-",NA,"m","juv",314,NA,"11:00","2022-03-23","FL","2022"
"5577","FL-2022-07",2022-03-25 14:00:00,-82.5133209,38.1842575,"4g-",NA,"m","juv",277,NA,"15:00","2022-03-25","FL","2022"
"5578","FL-2022-07",2022-03-27 10:00:00,-82.5127792,38.1842041,"4g-",NA,"m","juv",302,NA,"11:00","2022-03-27","FL","2022"
"5579","FL-2022-07",2022-03-29 14:00:00,-82.5199966,38.1821823,"4g-",NA,"m","juv",297,NA,"15:00","2022-03-29","FL","2022"
"5580","FL-2022-07",2022-03-31 10:00:00,-82.5128555,38.1841774,"4g-",NA,"m","juv",297,NA,"11:00","2022-03-31","FL","2022"
"5581","FL-2022-07",2022-04-02 14:00:00,-82.5131683,38.1841278,"4g-",NA,"m","juv",332,NA,"15:00","2022-04-02","FL","2022"
"5582","FL-2022-07",2022-04-04 10:00:00,-82.5131149,38.1844864,"4g-",NA,"m","juv",338,NA,"11:00","2022-04-04","FL","2022"
"5583","FL-2022-07",2022-04-06 14:00:00,-82.5130844,38.1841545,"4g-",NA,"m","juv",353,NA,"15:00","2022-04-06","FL","2022"
"5584","FL-2022-07",2022-04-08 10:00:00,-82.5128555,38.1842041,"4g-",NA,"m","juv",323,NA,"11:00","2022-04-08","FL","2022"
"5585","FL-2022-07",2022-04-10 14:00:00,-82.5129623,38.1841774,"4g-",NA,"m","juv",306,NA,"15:00","2022-04-10","FL","2022"
"5586","FL-2022-07",2022-04-12 10:00:00,-79.7696609,43.4931831,"4g-",NA,"m","juv",227,NA,"11:00","2022-04-12","FL","2022"
"5587","FL-2022-07",2022-04-14 14:00:00,-73.6683655,45.8370705,"4g-",NA,"m","juv",0,NA,"15:00","2022-04-14","FL","2022"
"5588","FL-2022-07",2022-04-16 10:00:00,-73.1433334,46.0080757,"4g-",NA,"m","juv",31,NA,"11:00","2022-04-16","FL","2022"
"5589","FL-2022-07",2022-04-18 14:00:00,-73.1432037,46.0080528,"4g-",NA,"m","juv",16,NA,"15:00","2022-04-18","FL","2022"
"5590","FL-2022-07",2022-04-20 10:00:00,-73.1432037,46.0081024,"4g-",NA,"m","juv",21,NA,"11:00","2022-04-20","FL","2022"
"5591","FL-2022-07",2022-04-22 14:00:00,-72.6445465,46.6504822,"4g-",NA,"m","juv",95,NA,"15:00","2022-04-22","FL","2022"
"5592","FL-2022-07",2022-04-24 10:00:00,-72.6444702,46.6502266,"4g-",NA,"m","juv",159,NA,"11:00","2022-04-24","FL","2022"
"5593","FL-2022-07",2022-04-26 14:00:00,-72.4141464,49.7211533,"4g-",NA,"m","juv",392,NA,"15:00","2022-04-26","FL","2022"
"5594","FL-2022-07",2022-04-28 10:00:00,-72.4357224,48.7179909,"4g-",NA,"m","juv",121,NA,"11:00","2022-04-28","FL","2022"
"5595","FL-2022-07",2022-04-30 14:00:00,-72.4316788,48.7136383,"4g-",NA,"m","juv",109,NA,"15:00","2022-04-30","FL","2022"
"5596","FL-2022-07",2022-05-02 10:00:00,-72.4314499,48.7134094,"4g-",NA,"m","juv",105,NA,"11:00","2022-05-02","FL","2022"
"5597","FL-2022-07",2022-05-04 14:00:00,-76.3962479,49.3155708,"4g-",NA,"m","juv",298,NA,"15:00","2022-05-04","FL","2022"
"5598","FL-2022-07",2022-05-06 10:00:00,-76.3961182,49.315033,"4g-",NA,"m","juv",292,NA,"11:00","2022-05-06","FL","2022"
"5599","FL-2022-07",2022-05-12 14:00:00,-76.3972244,49.3164673,"4g-",NA,"m","juv",78,NA,"15:00","2022-05-12","FL","2022"
"5600","FL-2022-07",2022-05-14 10:00:00,-76.4074097,49.3208199,"4g-",NA,"m","juv",319,NA,"11:00","2022-05-14","FL","2022"
"5601","FL-2022-07",2022-05-20 14:00:00,-76.4120712,49.3236847,"4g-",NA,"m","juv",325,NA,"15:00","2022-05-20","FL","2022"
"5602","FL-2022-07",2022-05-27 11:00:00,-76.4152679,49.3228149,"4g-",NA,"m","juv",316,NA,"12:00","2022-05-27","FL","2022"
"5603","FL-2022-07",2022-06-03 11:00:00,-76.4146805,49.3224831,"4g-",NA,"m","juv",326,NA,"12:00","2022-06-03","FL","2022"
"5604","FL-2022-07",2022-06-10 11:00:00,-76.4158859,49.3213577,"4g-",NA,"m","juv",315,NA,"12:00","2022-06-10","FL","2022"
"5605","FL-2022-08",2022-02-04 12:00:00,-80.3010941,26.8474503,"4g-",NA,"m","ad",14,NA,"12:00","2022-02-04","FL","2022"
"5606","FL-2022-08",2022-02-13 12:00:00,-80.3111038,26.8503685,"4g-",NA,"m","ad",23,NA,"12:00","2022-02-13","FL","2022"
"5607","FL-2022-08",2022-02-15 10:00:00,-80.3107986,26.851059,"4g-",NA,"m","ad",17,NA,"10:00","2022-02-15","FL","2022"
"5608","FL-2022-08",2022-02-17 14:00:00,-82.5611115,32.9920387,"4g-",NA,"m","ad",106,NA,"14:00","2022-02-17","FL","2022"
"5609","FL-2022-08",2022-02-21 14:00:00,-81.0850143,36.2746506,"4g-",NA,"m","ad",281,NA,"14:00","2022-02-21","FL","2022"
"5610","FL-2022-08",2022-02-23 10:00:00,-81.1912613,36.8118134,"4g-",NA,"m","ad",759,NA,"10:00","2022-02-23","FL","2022"
"5611","FL-2022-08",2022-02-25 14:00:00,-81.1899033,36.8111763,"4g-",NA,"m","ad",767,NA,"14:00","2022-02-25","FL","2022"
"5612","FL-2022-08",2022-02-27 10:00:00,-81.1865463,36.8078995,"4g-",NA,"m","ad",32,NA,"10:00","2022-02-27","FL","2022"
"5613","FL-2022-08",2022-03-05 14:00:00,-81.1915359,36.8119164,"4g-",NA,"m","ad",766,NA,"14:00","2022-03-05","FL","2022"
"5614","FL-2022-08",2022-03-07 10:00:00,-81.1915359,36.8118896,"4g-",NA,"m","ad",772,NA,"10:00","2022-03-07","FL","2022"
"5615","FL-2022-08",2022-03-13 14:00:00,-81.1915894,36.8118668,"4g-",NA,"m","ad",749,NA,"15:00","2022-03-13","FL","2022"
"5616","FL-2022-08",2022-03-15 10:00:00,-81.1914597,36.8118668,"4g-",NA,"m","ad",796,NA,"11:00","2022-03-15","FL","2022"
"5617","FL-2022-08",2022-03-17 14:00:00,-81.1915665,36.8119164,"4g-",NA,"m","ad",820,NA,"15:00","2022-03-17","FL","2022"
"5618","FL-2022-08",2022-03-19 10:00:00,-81.1915665,36.8119164,"4g-",NA,"m","ad",740,NA,"11:00","2022-03-19","FL","2022"
"5619","FL-2022-08",2022-03-21 14:00:00,-81.1914902,36.8118134,"4g-",NA,"m","ad",752,NA,"15:00","2022-03-21","FL","2022"
"5620","FL-2022-08",2022-03-25 14:00:00,-81.1915665,36.8118401,"4g-",NA,"m","ad",763,NA,"15:00","2022-03-25","FL","2022"
"5621","FL-2022-08",2022-03-27 10:00:00,-81.1915894,36.8118401,"4g-",NA,"m","ad",767,NA,"11:00","2022-03-27","FL","2022"
"5622","FL-2022-08",2022-03-29 14:00:00,-81.1915359,36.8118134,"4g-",NA,"m","ad",763,NA,"15:00","2022-03-29","FL","2022"
"5623","FL-2022-08",2022-04-04 10:00:00,-81.1915894,36.8118896,"4g-",NA,"m","ad",784,NA,"11:00","2022-04-04","FL","2022"
"5624","FL-2022-08",2022-04-08 10:00:00,-81.1915359,36.8119698,"4g-",NA,"m","ad",782,NA,"11:00","2022-04-08","FL","2022"
"5625","FL-2022-08",2022-04-10 14:00:00,-81.1895447,36.8137589,"4g-",NA,"m","ad",159,NA,"15:00","2022-04-10","FL","2022"
"5626","FL-2022-08",2022-04-16 10:00:00,-81.1916428,36.8119164,"4g-",NA,"m","ad",787,NA,"11:00","2022-04-16","FL","2022"
"5627","FL-2022-08",2022-04-18 14:00:00,-81.1915665,36.8118134,"4g-",NA,"m","ad",769,NA,"15:00","2022-04-18","FL","2022"
"5628","FL-2022-08",2022-05-02 10:00:00,-81.1915131,36.8119926,"4g-",NA,"m","ad",793,NA,"11:00","2022-05-02","FL","2022"
"5629","FL-2022-08",2022-05-04 14:00:00,-81.1916656,36.8118896,"4g-",NA,"m","ad",733,NA,"15:00","2022-05-04","FL","2022"
"5630","FL-2022-08",2022-05-10 10:00:00,-81.1915665,36.8118401,"4g-",NA,"m","ad",758,NA,"11:00","2022-05-10","FL","2022"
"5631","FL-2022-08",2022-05-12 14:00:00,-81.1921005,36.8123512,"4g-",NA,"m","ad",600,NA,"15:00","2022-05-12","FL","2022"
"5632","FL-2022-09",2022-02-04 12:00:00,-80.4230499,26.838028,"?g-",NA,"m","ad",11,NA,"12:00","2022-02-04","FL","2022"
"5633","FL-2022-09",2022-02-13 12:00:00,-80.4278107,26.8312454,"?g-",NA,"m","ad",29,NA,"12:00","2022-02-13","FL","2022"
"5634","FL-2022-09",2022-02-15 10:00:00,-80.4226151,26.8378754,"?g-",NA,"m","ad",13,NA,"10:00","2022-02-15","FL","2022"
"5635","FL-2022-09",2022-02-17 14:00:00,-80.4230499,26.8380032,"?g-",NA,"m","ad",16,NA,"14:00","2022-02-17","FL","2022"
"5636","FL-2022-09",2022-02-19 10:00:00,-80.760025,34.1323662,"?g-",NA,"m","ad",77,NA,"10:00","2022-02-19","FL","2022"
"5637","FL-2022-09",2022-02-21 14:00:00,-80.5071259,36.1216888,"?g-",NA,"m","ad",200,NA,"14:00","2022-02-21","FL","2022"
"5638","FL-2022-09",2022-02-23 10:00:00,-80.5131683,36.1258125,"?g-",NA,"m","ad",24,NA,"10:00","2022-02-23","FL","2022"
